"StationId","StationName","CountyName","TownName","StationLatitude","StationLongitude","StationAltitude","DateTime","Past1hr","Past10Min","Past3hr","Past6hr","Past12hr","Past24hr","NOW","Past2days","Past3days"
"CAA050","國三S037K","新北市","土城區","24.98236","121.47104","51.0","2024-11-11 11:20:00","0","0","2.5","2.5","2.5","2.5","2.5","2.5","5"
"CAA060","國三S042K","新北市","土城區","24.96","121.4306","50.0","2024-11-11 11:20:00","0","0","0.5","1","1","1","1","1","3"
"CAA070","國三N046K","新北市","樹林區","24.95083","121.3958","54.0","2024-11-11 11:20:00","0","0","0","0","0.5","0.5","0.5","0.5","2.5"
"CAA080","國三S054K","新北市","鶯歌區","24.93917","121.3239","97.0","2024-11-11 11:20:00","0","0","0.5","0.5","0.5","0.5","0.5","0.5","2"
"CAC030","國三N063K","桃園市","大溪區","24.889515","121.2636","203.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAD080","國三N085K","新竹縣","關西鎮","24.78333","121.1211","182.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAD090","國三S103K","新竹市","東區","24.75861","120.9608","101.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAB010","國一S001K","基隆市","安樂區","25.11583","121.7286","49.0","2024-11-11 11:20:00","0","0","0","0.5","1","2.5","1","4.5","71.5"
"CAB020","國一S006K","基隆市","七堵區","25.08694","121.6869","52.0","2024-11-11 11:20:00","0","0","0.5","1.5","3","4.5","3","8.5","75"
"CAA010","國一N013K","新北市","汐止區","25.066738","121.62815","39.0","2024-11-11 11:20:00","0","0","0","0.5","2","2","2","3.5","24.5"
"CAA020","國一S026K","新北市","三重區","25.07639","121.4964","27.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAC010","國一S072K","桃園市","楊梅區","24.89583","121.1342","214.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0.5","0.5"
"CAD020","國一N077K","新竹縣","湖口鄉","24.885","121.0889","172.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0.5","0.5"
"CAD030","國一S082K","新竹縣","湖口鄉","24.87667","121.0467","137.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAD040","國一S088K","新竹縣","竹北市","24.84444","121.0214","48.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAD050","國一N094K","新竹市","東區","24.79778","121.0089","75.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAD060","國一S098K","新竹縣","寶山鄉","24.76056","120.9911","75.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"F1V850","六龜","高雄市","六龜區","23.0805","120.693","442.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"F1V860","甲仙","高雄市","甲仙區","23.087498","120.576","531.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL020","國一S262K","嘉義縣","民雄鄉","23.512333","120.40304","43.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL030","國一N268K","嘉義縣","水上鄉","23.460833","120.37583","39.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL040","國一N273K","嘉義縣","水上鄉","23.416666","120.355","39.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN010","國一N288K","臺南市","新營區","23.30609","120.29003","34.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN020","國一S306K","臺南市","麻豆區","23.15283","120.23056","27.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP010","國一S342K","高雄市","路竹區","22.845554","120.295","31.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP020","國一S346K","高雄市","岡山區","22.812222","120.31416","24.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP030","國一N351K","高雄市","橋頭區","22.765833","120.32889","37.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP040","國一N361K","高雄市","仁武區","22.680555","120.32861","27.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL050","國三N279K","嘉義縣","大林鎮","23.596111","120.52333","113.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL070","國三N295K","嘉義市","東區","23.468597","120.49937","99.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL080","國三N303K","嘉義縣","中埔鄉","23.428612","120.452415","72.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN060","國三S311K","臺南市","白河區","23.346388","120.43889","66.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN070","國三S329K","臺南市","官田區","23.212776","120.355835","63.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN090","國三S342K","臺南市","善化區","23.106693","120.32753","41.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN100","國三S366K","臺南市","關廟區","22.9077","120.3513","64.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP060","國三S385K","高雄市","大樹區","22.767776","120.44444","93.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAQ020","國三S415K","屏東縣","竹田鄉","22.568","120.528","38.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAQ010","國三N425K","屏東縣","南州鄉","22.480276","120.53167","33.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAH030","茶改場竹圍站","南投縣","名間鄉","23.86008","120.6375","300.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C1A750","石碇服務區","新北市","石碇區","25.00865","121.638016","92.0","2024-11-11 11:20:00","1","0","4.5","7.5","8.5","8.5","8.5","9","17.5"
"C1A760","坪林交控","新北市","坪林區","24.942842","121.63856","217.0","2024-11-11 11:20:00","0","0","0.5","1.5","3","3","3","4.5","15"
"C1E900","國一N128K","苗栗縣","頭屋鄉","24.560997","120.836","80.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C1G9D0","國一S218K","彰化縣","埤頭鄉","23.890642","120.485115","30.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C1H840","國三N238K","南投縣","名間鄉","23.841007","120.69958","231.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C1O940","東山服務區","臺南市","東山區","23.286016","120.39038","55.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAC050","西濱S023K","桃園市","蘆竹區","25.11649","121.27551","23.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAC060","西濱S032K","桃園市","大園區","25.091965","121.192505","21.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","4"
"CAD100","西濱N066K","新竹縣","新豐鄉","24.8956","120.9649","17.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0.5","0.5"
"CAD110","西濱S082K","新竹市","香山區","24.751724","120.90503","17.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAE100","西濱N107K","苗栗縣","後龍鎮","24.5958","120.7394","47.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAE110","西濱S129K","苗栗縣","苑裡鎮","24.4472","120.6428","42.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAF100","西濱N151K","臺中市","清水區","24.275963","120.54768","14.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAG070","西濱S173K","彰化縣","鹿港鎮","24.108099","120.43458","23.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAG080","西濱S189K","彰化縣","芳苑鄉","23.987858","120.369606","30.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAG090","西濱N210K","彰化縣","大城鄉","23.843536","120.293236","48.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAJ030","西濱N222K","雲林縣","麥寮鄉","23.737734","120.256134","31.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAJ040","西濱S241K","雲林縣","口湖鄉","23.623426","120.172646","14.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL090","西濱S257K","嘉義縣","東石鄉","23.502277","120.17186","5.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL100","西濱S267K","嘉義縣","東石鄉","23.416128","120.16287","8.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN110","西濱S280K","臺南市","北門區","23.3052","120.14891","5.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN120","西濱N304K","臺南市","七股區","23.103437","120.08669","49.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0A770","科教館","臺北市","士林區","25.096355","121.5165","60.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN130","水試所海水繁","臺南市","七股區","23.120802","120.07967","2.3","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAL110","布袋國中","嘉義縣","布袋鎮","23.35893","120.18026","1.1","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAG100","王功漁港","彰化縣","芳苑鄉","23.96824","120.32586","7.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAJ050","海口故事園區","雲林縣","口湖鄉","23.57543","120.14121","4.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAN140","六官養殖協會","臺南市","六甲區","23.22881","120.29962","24.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAQ030","崎峰國小","屏東縣","林邊鄉","22.42565","120.49521","10.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0G920","永靖","彰化縣","永靖鄉","23.924704","120.54753","42.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0UB00","淡大蘭陽校園","宜蘭縣","礁溪鄉","24.823238","121.730385","379.0","2024-11-11 11:20:00","0","0","1","1","2.5","6","2.5","8.5","11"
"CAW010","東引","連江縣","東引鄉","26.358835","120.48363","42.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0UA80","大溪漁港","宜蘭縣","頭城鎮","24.941803","121.902954","10.0","2024-11-11 11:20:00","0","0","1.5","2.5","2.5","2.5","2.5","2.5","13"
"C0UA90","石城","宜蘭縣","頭城鎮","24.980444","121.95122","5.0","2024-11-11 11:20:00","0","0","0.5","0.5","11.5","14","11.5","23.5","78"
"C0AJ90","澳底","新北市","貢寮區","25.055193","121.92526","23.0","2024-11-11 11:20:00","0","0","0","0","0","0.5","0","1","32"
"C0B040","大武崙","基隆市","安樂區","25.166677","121.70699","15.0","2024-11-11 11:20:00","0","0","0","0","0.5","0.5","0","0.5","14"
"C0AJ20","野柳","新北市","萬里區","25.207031","121.690025","50.0","2024-11-11 11:20:00","0","0","0","0","1.5","1.5","0.5","1.5","6.5"
"C0AJ30","淡水觀海","新北市","淡水區","25.184591","121.408615","22.0","2024-11-11 11:20:00","0.5","0","3","4.5","6","6","5.5","6.5","16"
"C0C720","竹圍","桃園市","大園區","25.112694","121.23982","21.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","1"
"C0C730","中大臨海站","桃園市","新屋區","24.966127","121.00858","5.0","2024-11-11 11:20:00","0","0","0.5","0.5","0.5","0.5","0.5","1","3"
"C0AJ40","石門","新北市","石門區","25.273672","121.6012","154.0","2024-11-11 11:20:00","0","0","0","0","0.5","1","0.5","1","5.5"
"C0C740","觀音工業區","桃園市","觀音區","25.064768","121.11486","5.3","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","4.5"
"C0D670","海天一線","新竹市","北區","24.83199","120.91444","23.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0D680","香山濕地","新竹市","香山區","24.783583","120.914986","24.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0AJ50","水湳洞","新北市","瑞芳區","25.123697","121.862236","30.0","2024-11-11 11:20:00","0","0","0","1","1","1","1","1.5","39.5"
"C0B050","八斗子","基隆市","中正區","25.144756","121.79167","5.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","15"
"C0D690","外湖","新竹縣","新豐鄉","24.917736","120.96871","20.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0.5"
"C0E910","海埔","苗栗縣","後龍鎮","24.64877","120.77244","25.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0E920","通霄漁港","苗栗縣","通宵鎮","24.498589","120.67388","20.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0FA10","松柏","臺中市","大甲區","24.429117","120.617485","22.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0FA20","溫寮","臺中市","大安區","24.372177","120.58312","26.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0E930","龍鳳","苗栗縣","竹南鎮","24.700035","120.85913","26.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C1U930","粉鳥林","宜蘭縣","蘇澳鎮","24.49709","121.84248","5.0","2024-11-11 11:20:00","0","0","0","0","0","0.5","0","1.5","31"
"81D760","錦山國小","新竹縣","關西鎮","24.769203","121.22524","220.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"CAP070","高雄燈塔","高雄市","旗津區","22.614594","120.26468","34.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0FA30","梧棲","臺中市","梧棲區","24.256002","120.523384","31.7","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R860","鼻頭","屏東縣","滿洲鄉","22.1043","120.89788","31.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R870","興海","屏東縣","滿洲鄉","21.975178","120.84392","13.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R880","後壁湖","屏東縣","恆春鎮","21.945665","120.745705","13.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R890","山海","屏東縣","恆春鎮","21.987778","120.70912","33.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R900","竹坑","屏東縣","車城鄉","22.13845","120.70215","30.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R940","加祿堂","屏東縣","枋山鄉","22.336306","120.62172","24.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0N010","鯤鯓國小","臺南市","將軍區","23.187876","120.0889","19.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R910","下寮","屏東縣","枋寮鄉","22.39286","120.55478","8.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R920","塭仔","屏東縣","佳冬鄉","22.416933","120.51966","19.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V900","汕尾","高雄市","林園區","22.478205","120.41514","6.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V840","鳳鼻頭","高雄市","小港區","22.508274","120.35914","35.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V850","蚵仔寮","高雄市","梓官區","22.725647","120.25268","22.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V860","南寮","高雄市","彌陀區","22.761616","120.233925","10.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V870","文安","高雄市","彌陀區","22.802525","120.21637","23.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V880","興達","高雄市","茄萣區","22.877754","120.212746","19.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0N020","城西","臺南市","安南區","23.056805","120.095566","27.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0N030","四草","臺南市","安南區","23.02354","120.11163","2.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0N040","蘆竹溝","臺南市","北門區","23.234406","120.09612","22.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0N050","蚵寮","臺南市","北門區","23.300997","120.110374","37.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0V890","前鎮","高雄市","前鎮區","22.572151","120.31119","25.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R850","林邊","屏東縣","林邊鄉","22.463448","120.53389","16.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0AJ60","六塊厝","新北市","淡水區","25.240002","121.448105","13.0","2024-11-11 11:20:00","0","0","0","0","0.5","0.5","0","1.5","96.5"
"C0AJ70","田寮","新北市","三芝區","25.2698","121.488594","21.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","9"
"C0C750","新興坑尾","桃園市","觀音區","25.006065","121.09707","72.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","1"
"C0UB20","壯圍","宜蘭縣","壯圍鄉","24.735922","121.81625","30.0","2024-11-11 11:20:00","0","0","0","0","3","3","3","3","3.5"
"C0U880","北關","宜蘭縣","頭城鎮","24.907223","121.87343","2.0","2024-11-11 11:20:00","0","0","0.5","1","1","1","1","1","11"
"C0G950","防潮門","彰化縣","伸港鄉","24.183495","120.48713","23.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0FA40","臺中電廠","臺中市","龍井區","24.214642","120.490746","25.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0G960","福寶","彰化縣","福興鄉","24.044302","120.38136","5.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0G970","三豐","彰化縣","大城鄉","23.881975","120.28954","19.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0K600","箔子寮","雲林縣","口湖鄉","23.619743","120.14004","14.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0M880","好美里","嘉義縣","布袋鎮","23.336428","120.13803","27.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0AJ80","板橋","新北市","板橋區","25.0111","121.448715","38.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","2.5"
"C0B060","暖暖","基隆市","暖暖區","25.095741","121.7403","83.0","2024-11-11 11:20:00","0","0","0","1.5","4.5","6","4.5","16.5","92"
"C0FA50","霧峰","臺中市","霧峰區","24.041897","120.69947","58.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0R930","萬丹","屏東縣","萬丹鄉","22.588474","120.485085","30.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"C0D700","關西","新竹縣","關西鎮","24.797653","121.17324","155.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"81AJ30","華梵大學","新北市","石碇區","24.982222","121.69028","520.0","2024-11-11 11:20:00","0","0","1.5","4","8.5","10","8","15","35"
"81AJ20","東山","新北市","汐止區","25.054443","121.69639","290.0","2024-11-11 11:20:00","0.5","0","6","11.5","19.5","26","19.5","43.5","92.5"
"81T990","高山部落","花蓮縣","豐濱鄉","23.691944","121.549446","20.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
"81T770","大豐","花蓮縣","光復鄉","23.607222","121.376114","230.0","2024-11-11 11:20:00","0","0","0","0","0","0","0","0","0"
